profile_id,user_id,programme,university,gpa,expected_graduation,year_of_study,internship_count,project_count,certification_count,target_role,career_interests,is_complete,created_at,updated_at
cf7798cc-ef36-feb1-bb8f-7b2bd91b1cb6,35eabd3e-b77d-ff3a-d3f0-405827177e59,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.33,June 2028,2,0,0,0,Software Developer,"{""Software Engineering"",""Mobile Development"",""Backend Development""}",False,2026-09-01 22:22:00,2026-09-01 22:22:00
0d6ed01e-f1ef-a963-2dfc-6b9c794febef,f96277e5-5b07-8b11-1896-95870e6bbde0,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.26,June 2027,4,2,4,2,Data Scientist,"{""Data Science"",""Machine Learning""}",False,2026-09-14 23:48:00,2026-09-14 23:48:00
59518620-8769-ee24-1875-589a7d57a51f,ce8a5306-d243-8d1b-96bd-5e9f4e7a081e,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.6,December 2026,4,2,2,0,Software Developer,"{""Software Engineering"",""Backend Development""}",True,2026-09-16 12:22:00,2026-09-16 12:22:00
0244e4d7-5ac2-a176-66ed-ef302fa80808,b8f16861-e3e3-e73b-5987-5c7d0151ccb0,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),2.93,June 2027,3,1,2,1,Data Analyst,"{""Business Intelligence"",""Data Analytics"",""Data Science""}",True,2026-07-12 03:03:00,2026-07-12 03:03:00
00231f70-0a77-b5cc-2e87-46510c2ca7fa,e525aeaf-51e1-1799-3f39-562d6b06e92f,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.79,June 2028,2,0,2,1,Data Analyst,"{""Business Intelligence""}",False,2026-08-07 01:06:00,2026-08-07 01:06:00
a1f78157-58f3-4359-a60d-a1aa005bbf73,1dbe4a3c-88db-3692-35c0-c003d2cb03eb,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.4,December 2028,2,0,3,1,Data Scientist,"{""Artificial Intelligence"",""Machine Learning"",""Data Science""}",True,2026-08-03 13:33:00,2026-08-03 13:33:00
396c8f79-e983-c62e-004f-5362244f4ce3,6a5018b5-d623-c671-e2ee-d64b82f47196,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.76,June 2027,3,0,2,0,Software Developer,"{""Backend Development""}",True,2026-07-19 21:03:00,2026-07-19 21:03:00
23ac64e5-d1aa-ab53-c755-66c2dde4cd87,d96da200-d947-c72a-5c61-3985596ed71c,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.58,June 2028,2,0,4,1,Cloud Engineer,"{""DevOps""}",True,2026-08-23 17:16:00,2026-08-23 17:16:00
961b9221-7a19-9807-61d2-1319cbcb3293,96512240-0610-3d84-2672-a20cc66a5821,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.37,December 2028,2,0,2,2,Web Developer,"{""UI/UX"",""Frontend Development""}",True,2026-07-05 18:54:00,2026-07-05 18:54:00
108134dc-5427-0925-66ca-0baf3310880a,6ee095d5-c4a9-d8ac-659e-2debec285a93,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.15,June 2027,3,1,1,1,Data Scientist,"{""Data Science"",""Machine Learning"",""Artificial Intelligence""}",True,2026-07-29 08:58:00,2026-07-29 08:58:00
4e954929-e58b-2d2d-4d4c-3b8004251c71,5d21a235-d053-d7f4-5ec9-1fdc03add1a4,Bachelor of Computer Science (Cloud Computing),Swinburne University of Technology (INTI International College Subang),3.12,December 2028,2,0,3,1,Cloud Engineer,"{""DevOps"",""Cloud Computing""}",True,2026-08-28 23:07:00,2026-08-28 23:07:00
a097efe3-c31d-b215-d7d0-dc99645ae8ee,c8c6a8b1-93b1-ee1d-a1a6-1f321e4dacd6,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.72,June 2026,4,1,4,3,Data Scientist,"{""Data Science"",""Artificial Intelligence""}",True,2026-09-09 14:25:00,2026-09-09 14:25:00
62b61594-10f4-c941-8fc7-ad793b8ede31,e61415dd-5251-d645-cb94-cf8d9145aa38,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.54,June 2027,3,0,3,3,Data Scientist,"{""Artificial Intelligence"",""Data Science"",""Machine Learning""}",True,2026-07-28 12:30:00,2026-07-28 12:30:00
87e81b25-a971-5404-79ea-e46107516daa,444a2a48-2fe1-2ed8-75fa-0ebee4e39c20,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.66,June 2028,2,0,3,1,Data Scientist,"{""Artificial Intelligence"",""Data Science"",""Machine Learning""}",False,2026-09-09 11:52:00,2026-09-09 11:52:00
6e43b319-f929-9271-b220-58f9bdb2fd9e,93dc8eea-3e8e-e36a-07e9-5e6d7f71eef6,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.22,December 2029,1,0,2,2,Data Scientist,"{""Machine Learning"",""Artificial Intelligence""}",True,2026-08-19 06:48:00,2026-08-19 06:48:00
9490029d-3e1e-0693-c960-b8514d696e19,e8273dee-9d7e-4eb7-23fd-6adec17fcf19,Bachelor of Computer Science (Cloud Computing),Swinburne University of Technology (INTI International College Subang),2.99,December 2026,4,2,1,1,Cloud Engineer,"{""Cloud Computing"",""Infrastructure""}",True,2026-09-09 04:18:00,2026-09-09 04:18:00
71c966b3-9eb0-3954-a83d-b2dfe4aa212a,a68213c7-a525-dcd0-08b9-b2e94d81c859,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.08,June 2028,2,0,4,2,Web Developer,"{""Web Development"",""Frontend Development"",""UI/UX""}",True,2026-08-30 00:38:00,2026-08-30 00:38:00
0843280a-07ac-a3fe-a73a-366e43577225,fc24a159-eada-2885-efda-70bf78920f72,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.7,December 2029,1,0,3,2,Data Scientist,"{""Artificial Intelligence"",""Data Science"",""Machine Learning""}",True,2026-08-12 11:01:00,2026-08-12 11:01:00
7fb866b2-0573-3d10-1d3e-be5bf3fac150,7429cf81-c3a2-15ff-a660-604f70b6052f,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.85,December 2029,1,0,2,1,Software Developer,"{""Software Engineering"",""Backend Development""}",True,2026-08-08 11:53:00,2026-08-08 11:53:00
343c1752-3caa-a31e-13d3-c72682d33948,1cf98855-719d-b54f-81c6-af4013d5ac4f,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.93,December 2028,2,0,1,1,Web Developer,"{""Web Development""}",True,2026-07-11 06:54:00,2026-07-11 06:54:00
b0a6e457-0620-5f4a-6e71-8848d577c131,08b92ed4-de94-da10-205b-9db819dad534,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),2.86,December 2027,4,1,2,0,Data Scientist,"{""Machine Learning""}",False,2026-09-05 03:04:00,2026-09-05 03:04:00
cdbb6c1f-5a8d-785e-f7eb-a7e91dd07ec8,ab30f1b1-bb4c-5947-4748-b576fe3a4f96,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.08,December 2027,3,0,1,0,Data Analyst,"{""Business Intelligence"",""Data Analytics""}",False,2026-08-11 14:20:00,2026-08-11 14:20:00
c610024b-20c8-667f-b46f-014565e92e49,b26c8876-58fa-e8c7-1d10-b6f6a91decb2,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.78,June 2028,2,0,1,1,Software Developer,"{""Backend Development"",""Mobile Development""}",True,2026-09-02 05:30:00,2026-09-02 05:30:00
4a8e9dd2-6067-9824-78ad-b1829381ebb3,a7f2f07e-f821-947c-43a7-320c198493ce,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),3.23,June 2027,3,0,3,0,Data Analyst,"{""Data Science"",""Data Analytics"",""Business Intelligence""}",True,2026-09-10 18:30:00,2026-09-10 18:30:00
b3932fb8-4fd4-c793-016f-2931fa1b1bac,fe4995a4-112a-0ef5-7872-420e267d46e7,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.97,December 2029,1,0,1,1,Software Developer,"{""Mobile Development"",""Backend Development""}",True,2026-08-28 20:17:00,2026-08-28 20:17:00
bf6494b6-eee5-b33e-2dd3-4f8e5fcbf482,61e8baa5-30e4-541b-f07c-fca7ebacd8e1,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.66,June 2028,2,0,0,0,Web Developer,"{""UI/UX"",""Web Development""}",False,2026-07-27 00:05:00,2026-07-27 00:05:00
ab6d9aa8-aaef-dbe1-d674-998a6a97cbce,673659ef-aa1c-5dca-f0c7-915e03a0b96b,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.96,December 2029,1,0,1,0,Data Scientist,"{""Data Science"",""Machine Learning""}",True,2026-07-19 18:06:00,2026-07-19 18:06:00
60beb85d-9053-317b-5f4d-ec1d52af891a,9639e2b7-779d-7db4-23ca-ef2f79a759de,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.53,June 2026,4,0,2,0,Web Developer,"{""Web Development"",""UI/UX"",""Frontend Development""}",True,2026-09-19 21:14:00,2026-09-19 21:14:00
a5448d55-13c7-f140-ea22-4efd65ef2c84,c06e6481-9963-37aa-9c4e-166200684d9c,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),2.77,June 2028,2,0,2,2,Data Analyst,"{""Data Science"",""Data Analytics"",""Business Intelligence""}",True,2026-07-06 16:12:00,2026-07-06 16:12:00
bf2c1fd1-f34a-b83d-2f16-0f3d05baec78,6696dea0-6c2a-eb89-4d4e-f3fabfcff645,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.27,December 2027,3,0,0,1,Software Developer,"{""Software Engineering"",""Mobile Development""}",False,2026-07-15 15:32:00,2026-07-15 15:32:00
8e72d17c-48ac-dcf8-f92d-edcdc05afd94,05fe16de-c3d3-1e5c-feee-71386a5731f7,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.17,June 2027,3,0,2,1,Data Scientist,"{""Artificial Intelligence""}",False,2026-07-17 21:55:00,2026-07-17 21:55:00
ddf7d263-6806-5678-ad47-8200ae991937,08464aa4-bfa4-cfdd-01c3-1adc11e12ee9,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.48,June 2026,4,1,3,1,Data Analyst,"{""Business Intelligence"",""Data Analytics""}",True,2026-07-10 23:14:00,2026-07-10 23:14:00
1e9d8b00-ca0d-e08e-ba90-2275c72bf2e8,9bcfe969-473f-b005-266c-3392396c6135,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),2.84,December 2026,4,1,2,0,Data Analyst,"{""Data Analytics""}",True,2026-07-03 02:53:00,2026-07-03 02:53:00
4dfcf384-ac48-2af2-6e98-8798c2ac0d6d,10c88179-2dc5-8521-29c2-f1f97eebf539,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),3.38,June 2028,2,0,2,0,Cloud Engineer,"{""Infrastructure"",""DevOps""}",True,2026-09-07 15:14:00,2026-09-07 15:14:00
d30606ae-69ed-5072-bb81-c774c67651b3,fa286316-5315-6a23-12f0-ed7dbff49c48,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.27,June 2028,2,1,3,2,Software Developer,"{""Software Engineering"",""Backend Development"",""Mobile Development""}",True,2026-08-09 04:35:00,2026-08-09 04:35:00
e9ccedab-81b7-4f35-2cd3-248df8205c5f,17c522e0-1fe9-048d-d083-08b097187943,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.06,December 2027,3,1,1,0,Software Developer,"{""Mobile Development"",""Software Engineering"",""Backend Development""}",True,2026-07-17 01:41:00,2026-07-17 01:41:00
6a4279c3-fbbe-0e9d-76e5-1a1279c6c757,f7feb735-1cc6-f0a0-10fa-b909fcfa1e61,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),3.28,June 2029,1,0,2,0,Cloud Engineer,"{""Infrastructure"",""DevOps"",""Cloud Computing""}",True,2026-09-08 00:01:00,2026-09-08 00:01:00
65c65e05-2ebf-af4c-8135-92e7f8c00141,ddf194d4-f75e-f2cf-153d-5754f086424a,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.15,June 2028,2,0,2,0,Web Developer,"{""Frontend Development"",""Web Development""}",True,2026-07-20 08:13:00,2026-07-20 08:13:00
7cbff645-cb61-716c-dd91-cf6bb1020282,b5b2e008-e051-6aaa-2b1f-eecd95c127e6,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.4,December 2026,4,1,1,2,Software Developer,"{""Backend Development""}",False,2026-09-17 05:26:00,2026-09-17 05:26:00
0413d049-52a0-628b-2b25-a58af5953b2e,28c2783d-c138-a98b-5c88-da6ee551da7a,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),2.78,December 2027,3,1,1,1,Data Analyst,"{""Data Science"",""Business Intelligence"",""Data Analytics""}",True,2026-09-04 08:54:00,2026-09-04 08:54:00
771d030f-3955-b110-fc2e-0301d232231d,8dd7b77d-f9fb-722d-a51c-7d2ab3bfbdab,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.62,December 2027,3,0,2,0,Software Developer,"{""Software Engineering"",""Backend Development"",""Mobile Development""}",True,2026-09-18 23:56:00,2026-09-18 23:56:00
dbfeed4a-5ff5-40ca-9038-ab45916d9a42,e7b795f9-cccf-4d37-0714-4da94e674f72,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.13,June 2028,2,0,1,1,Software Developer,"{""Backend Development""}",True,2026-09-19 02:00:00,2026-09-19 02:00:00
524ec63c-1ab4-9e05-7dc1-dda00619feb0,7d8f2305-1517-703e-6087-75a56f654201,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.05,June 2027,3,1,2,0,Cloud Engineer,"{""Cloud Computing"",""DevOps""}",True,2026-08-07 08:20:00,2026-08-07 08:20:00
8974e16a-2ef0-963c-1106-2a357d10bf9f,ca8b6e4c-e6f7-b3d4-28af-3b731d82e2a8,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.12,December 2028,2,0,2,1,Software Developer,"{""Backend Development""}",True,2026-08-07 03:18:00,2026-08-07 03:18:00
e1c6a7c2-41d8-93a5-ffc7-aba263719357,f7a58f8d-f689-c4c2-2ca2-6887bb2168c4,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.91,December 2029,1,0,0,0,Software Developer,"{""Mobile Development""}",True,2026-08-08 13:54:00,2026-08-08 13:54:00
ee7ae3bb-5034-0715-1706-c3cdda440dee,54ddbff4-0d81-339d-de95-2d1ddcbc5e3f,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.02,June 2027,4,0,5,2,Software Developer,"{""Mobile Development""}",True,2026-07-26 14:08:00,2026-07-26 14:08:00
3baada26-af83-8c06-caa5-d22a6ed7149f,00fbbb90-1772-2cf0-f38e-6bc3b7df852c,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),3.25,December 2027,3,0,3,1,Cloud Engineer,"{""DevOps"",""Cloud Computing""}",True,2026-08-12 06:20:00,2026-08-12 06:20:00
b9465130-9b58-e20a-7c8d-8aef30a04e0b,3a4d1f57-4715-5ad3-8ca0-cd2ada9398e6,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.48,June 2029,1,0,0,1,Software Developer,"{""Backend Development"",""Software Engineering"",""Mobile Development""}",True,2026-09-02 07:43:00,2026-09-02 07:43:00
392c5f42-3f20-3c22-7947-7aa80f1c0455,c71b3b67-d907-a314-5d20-d8de24a11c7f,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),3.17,December 2027,3,1,2,1,Cybersecurity Analyst,"{""Cybersecurity"",""Digital Forensics""}",True,2026-09-10 13:59:00,2026-09-10 13:59:00
39bbab8a-b281-738e-d7c7-d8e6a495430e,0d6f885a-0633-9f7f-8ec4-6aabaefb4b37,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.23,December 2026,4,1,5,2,Software Developer,"{""Software Engineering""}",True,2026-07-30 14:12:00,2026-07-30 14:12:00
7d10257c-b3f4-5487-f3bf-de5f8f16fac0,6f72bca4-db64-3c30-d5dc-4812902ea8c3,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.61,December 2027,3,0,2,1,Cloud Engineer,"{""DevOps"",""Cloud Computing""}",True,2026-08-16 12:01:00,2026-08-16 12:01:00
7fffa983-0811-90e9-fa1d-8ded7dc807a2,addaa3b6-0ab8-4fe2-97e4-e1739d63bda6,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.24,June 2027,3,0,1,0,Web Developer,"{""Web Development"",""UI/UX""}",True,2026-08-30 22:05:00,2026-08-30 22:05:00
dd95b4d7-570e-dab2-3932-3a072ec3f8e0,4d620050-0b3b-5efa-6070-b244c5c01d05,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),2.66,June 2028,2,0,0,1,Cybersecurity Analyst,"{""Cybersecurity""}",False,2026-07-15 12:27:00,2026-07-15 12:27:00
1227b7ac-cdca-6bef-dbd3-4a948a996027,a0850656-a226-46f5-8d93-8a78634aa1a4,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.24,June 2027,3,1,3,2,Web Developer,"{""Web Development"",""Frontend Development""}",True,2026-07-19 11:19:00,2026-07-19 11:19:00
c2978392-5c80-7220-1f77-765f2e5ce13a,23c52c31-1e93-eed6-502a-12a5630ae016,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.83,June 2027,3,0,3,1,Web Developer,"{""Web Development""}",True,2026-07-15 03:43:00,2026-07-15 03:43:00
0c485217-5d54-9496-61a6-51c5faaa53fc,094a8492-d88d-11dd-321a-3244cf6579ec,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.19,December 2027,3,0,2,0,Data Scientist,"{""Artificial Intelligence""}",False,2026-09-18 08:44:00,2026-09-18 08:44:00
